,hour,Ein,Eout,lbmp,charge_state,time_stamp
2327,2327,0.0,0.0,119.9,0.0,2023-04-08 00:00:00+02:00
2328,2328,-0.0,0.0,111.51,0.0,2023-04-08 01:00:00+02:00
2329,2329,0.0,0.0,112.65,0.0,2023-04-08 02:00:00+02:00
2330,2330,50.0,0.0,110.75,0.0,2023-04-08 03:00:00+02:00
2331,2331,8.8235294117647,0.0,110.78,46.0977222864644,2023-04-08 04:00:00+02:00
2332,2332,0.0,0.0,112.16,54.232614454664,2023-04-08 05:00:00+02:00
2333,2333,0.0,0.0,112.56,54.232614454664,2023-04-08 06:00:00+02:00
2334,2334,0.0,0.0,129.35,54.232614454664,2023-04-08 07:00:00+02:00
2335,2335,0.0,50.0,130.75,54.232614454664,2023-04-08 08:00:00+02:00
2336,2336,0.0,0.0,125.59,0.0,2023-04-08 09:00:00+02:00
2337,2337,-0.0,0.0,108.07,0.0,2023-04-08 10:00:00+02:00
2338,2338,50.0,0.0,104.27,0.0,2023-04-08 11:00:00+02:00
2339,2339,50.0,0.0,88.6,46.0977222864644,2023-04-08 12:00:00+02:00
2340,2340,50.0,0.0,77.0,92.1954445729289,2023-04-08 13:00:00+02:00
2341,2341,50.0,0.0,70.1,138.293166859393,2023-04-08 14:00:00+02:00
2342,2342,50.0,0.0,83.39,184.390889145858,2023-04-08 15:00:00+02:00
2343,2343,50.0,0.0,95.98,230.488611432322,2023-04-08 16:00:00+02:00
2344,2344,50.0,0.0,104.47,276.586333718787,2023-04-08 17:00:00+02:00
2345,2345,0.0,0.0,117.47,322.684056005251,2023-04-08 18:00:00+02:00
2346,2346,0.0,50.0,135.01,322.684056005251,2023-04-08 19:00:00+02:00
2347,2347,0.0,50.0,139.97,268.451441550587,2023-04-08 20:00:00+02:00
2348,2348,0.0,50.0,137.31,214.218827095923,2023-04-08 21:00:00+02:00
2349,2349,0.0,50.0,134.9,159.986212641259,2023-04-08 22:00:00+02:00
2350,2350,0.0,47.5000000000001,126.98,105.753598186595,2023-04-08 23:00:00+02:00
2351,2351,0.0,50.0,127.99,54.232614454664,2023-04-09 00:00:00+02:00
2352,2352,0.0,0.0,117.86,0.0,2023-04-09 01:00:00+02:00
2353,2353,0.0,0.0,119.83,0.0,2023-04-09 02:00:00+02:00
2354,2354,0.0,0.0,117.99,0.0,2023-04-09 03:00:00+02:00
2355,2355,0.0,0.0,118.24,0.0,2023-04-09 04:00:00+02:00
2356,2356,0.0,0.0,117.86,0.0,2023-04-09 05:00:00+02:00
2357,2357,0.0,0.0,120.0,0.0,2023-04-09 06:00:00+02:00
2358,2358,0.0,0.0,118.9,0.0,2023-04-09 07:00:00+02:00
2359,2359,0.0,0.0,122.98,0.0,2023-04-09 08:00:00+02:00
2360,2360,0.0,0.0,112.21,0.0,2023-04-09 09:00:00+02:00
2361,2361,-0.0,0.0,100.0,0.0,2023-04-09 10:00:00+02:00
2362,2362,50.0,0.0,87.0,0.0,2023-04-09 11:00:00+02:00
2363,2363,50.0,0.0,81.96,46.0977222864644,2023-04-09 12:00:00+02:00
2364,2364,50.0,0.0,60.01,92.1954445729289,2023-04-09 13:00:00+02:00
2365,2365,50.0,0.0,55.0,138.293166859393,2023-04-09 14:00:00+02:00
2366,2366,50.0,0.0,56.0,184.390889145858,2023-04-09 15:00:00+02:00
2367,2367,50.0,0.0,74.0,230.488611432322,2023-04-09 16:00:00+02:00
2368,2368,50.0,0.0,86.35,276.586333718787,2023-04-09 17:00:00+02:00
2369,2369,0.0,50.0,115.2,322.684056005251,2023-04-09 18:00:00+02:00
2370,2370,0.0,50.0,129.97,268.451441550587,2023-04-09 19:00:00+02:00
2371,2371,0.0,50.0,133.46,214.218827095923,2023-04-09 20:00:00+02:00
2372,2372,0.0,50.0,126.39,159.986212641259,2023-04-09 21:00:00+02:00
2373,2373,0.0,50.0,115.0,105.753598186595,2023-04-09 22:00:00+02:00
2374,2374,0.0,47.5000000000001,106.94,51.5209837319309,2023-04-09 23:00:00+02:00
2375,2375,0.0,0.0,98.21,0.0,2023-04-10 00:00:00+02:00
2376,2376,-0.0,0.0,81.85,0.0,2023-04-10 01:00:00+02:00
2377,2377,-0.0,0.0,78.14,0.0,2023-04-10 02:00:00+02:00
2378,2378,-0.0,0.0,71.9,0.0,2023-04-10 03:00:00+02:00
2379,2379,-0.0,0.0,70.0,0.0,2023-04-10 04:00:00+02:00
2380,2380,0.0,0.0,72.96,0.0,2023-04-10 05:00:00+02:00
2381,2381,0.0,0.0,80.0,0.0,2023-04-10 06:00:00+02:00
2382,2382,0.0,0.0,77.65,0.0,2023-04-10 07:00:00+02:00
2383,2383,-0.0,0.0,69.49,0.0,2023-04-10 08:00:00+02:00
2384,2384,-0.0,0.0,54.9,0.0,2023-04-10 09:00:00+02:00
2385,2385,50.0,0.0,24.58,0.0,2023-04-10 10:00:00+02:00
2386,2386,50.0,0.0,0.2,46.0977222864644,2023-04-10 11:00:00+02:00
2387,2387,50.0,0.0,-1.01,92.1954445729289,2023-04-10 12:00:00+02:00
2388,2388,50.0,0.0,-7.84,138.293166859393,2023-04-10 13:00:00+02:00
2389,2389,50.0,0.0,-7.33,184.390889145858,2023-04-10 14:00:00+02:00
2390,2390,50.0,0.0,-3.1,230.488611432322,2023-04-10 15:00:00+02:00
2391,2391,50.0,0.0,-0.02,276.586333718787,2023-04-10 16:00:00+02:00
2392,2392,50.0,0.0,20.22,322.684056005251,2023-04-10 17:00:00+02:00
2393,2393,0.0,31.2182217082846,51.28,368.781778291716,2023-04-10 18:00:00+02:00
2394,2394,0.0,50.0,80.0,334.920862654403,2023-04-10 19:00:00+02:00
2395,2395,0.0,50.0,81.6,280.688248199739,2023-04-10 20:00:00+02:00
2396,2396,0.0,50.0,74.9,226.455633745075,2023-04-10 21:00:00+02:00
2397,2397,0.0,50.0,68.64,172.223019290411,2023-04-10 22:00:00+02:00
2398,2398,0.0,0.0,45.0,117.990404835747,2023-04-10 23:00:00+02:00
2399,2399,50.0,0.0,13.08,117.990404835747,2023-04-11 00:00:00+02:00
2400,2400,50.0,0.0,1.16,164.088127122211,2023-04-11 01:00:00+02:00
2401,2401,50.0,0.0,0.76,210.185849408676,2023-04-11 02:00:00+02:00
2402,2402,50.0,0.0,1.09,256.28357169514,2023-04-11 03:00:00+02:00
2403,2403,50.0,0.0,6.1,302.381293981605,2023-04-11 04:00:00+02:00
2404,2404,50.0,0.0,34.51,348.479016268069,2023-04-11 05:00:00+02:00
2405,2405,0.0,50.0,94.18,394.576738554534,2023-04-11 06:00:00+02:00
2406,2406,0.0,50.0,115.98,340.34412409987,2023-04-11 07:00:00+02:00
2407,2407,0.0,50.0,123.26,286.111509645206,2023-04-11 08:00:00+02:00
2408,2408,0.0,50.0,93.8,231.878895190541,2023-04-11 09:00:00+02:00
2409,2409,0.0,50.0,54.25,177.646280735877,2023-04-11 10:00:00+02:00
2410,2410,50.0,0.0,9.03,123.413666281213,2023-04-11 11:00:00+02:00
2411,2411,50.0,0.0,-16.0,169.511388567678,2023-04-11 12:00:00+02:00
2412,2412,50.0,0.0,-18.0,215.609110854142,2023-04-11 13:00:00+02:00
2413,2413,50.0,0.0,-30.0,261.706833140607,2023-04-11 14:00:00+02:00
2414,2414,50.0,0.0,-4.6,307.804555427071,2023-04-11 15:00:00+02:00
2415,2415,50.0,0.0,6.61,353.902277713536,2023-04-11 16:00:00+02:00
2416,2416,0.0,0.0,82.2,400.0,2023-04-11 17:00:00+02:00
2417,2417,0.0,50.0,130.8,400.0,2023-04-11 18:00:00+02:00
2418,2418,0.0,50.0,162.46,345.767385545336,2023-04-11 19:00:00+02:00
2419,2419,0.0,50.0,165.38,291.534771090672,2023-04-11 20:00:00+02:00
2420,2420,0.0,50.0,141.39,237.302156636008,2023-04-11 21:00:00+02:00
2421,2421,0.0,50.0,130.8,183.069542181344,2023-04-11 22:00:00+02:00
2422,2422,0.0,0.0,111.0,128.83692772668,2023-04-11 23:00:00+02:00
2423,2423,0.0,0.0,95.3,128.83692772668,2023-04-12 00:00:00+02:00
2424,2424,50.0,0.0,77.2,128.83692772668,2023-04-12 01:00:00+02:00
2425,2425,50.0,0.0,59.06,174.934650013144,2023-04-12 02:00:00+02:00
2426,2426,50.0,0.0,46.32,221.032372299609,2023-04-12 03:00:00+02:00
2427,2427,50.0,0.0,45.5,267.130094586073,2023-04-12 04:00:00+02:00
2428,2428,50.0,0.0,80.29,313.227816872538,2023-04-12 05:00:00+02:00
2429,2429,0.0,0.0,106.45,359.325539159002,2023-04-12 06:00:00+02:00
2430,2430,0.0,50.0,123.35,359.325539159002,2023-04-12 07:00:00+02:00
2431,2431,0.0,50.0,136.41,305.092924704338,2023-04-12 08:00:00+02:00
2432,2432,0.0,50.0,131.99,250.860310249674,2023-04-12 09:00:00+02:00
2433,2433,0.0,50.0,120.0,196.62769579501,2023-04-12 10:00:00+02:00
2434,2434,0.0,31.2817782917156,111.56,142.395081340346,2023-04-12 11:00:00+02:00
2435,2435,0.0,0.0,100.6,108.465228909328,2023-04-12 12:00:00+02:00
2436,2436,0.0,0.0,97.36,108.465228909328,2023-04-12 13:00:00+02:00
2437,2437,0.0,0.0,97.62,108.465228909328,2023-04-12 14:00:00+02:00
2438,2438,0.0,0.0,97.07,108.465228909328,2023-04-12 15:00:00+02:00
2439,2439,0.0,0.0,100.34,108.465228909328,2023-04-12 16:00:00+02:00
2440,2440,0.0,0.0,109.3,108.465228909328,2023-04-12 17:00:00+02:00
2441,2441,0.0,0.0,106.62,108.465228909328,2023-04-12 18:00:00+02:00
2442,2442,0.0,0.0,111.53,108.465228909328,2023-04-12 19:00:00+02:00
2443,2443,0.0,50.0,125.0,108.465228909328,2023-04-12 20:00:00+02:00
2444,2444,0.0,50.0,112.11,54.232614454664,2023-04-12 21:00:00+02:00
2445,2445,0.0,0.0,109.3,0.0,2023-04-12 22:00:00+02:00
2446,2446,0.0,0.0,97.95,0.0,2023-04-12 23:00:00+02:00
2447,2447,0.0,0.0,97.23,0.0,2023-04-13 00:00:00+02:00
2448,2448,50.0,0.0,85.09,0.0,2023-04-13 01:00:00+02:00
2449,2449,50.0,0.0,79.49,46.0977222864644,2023-04-13 02:00:00+02:00
2450,2450,50.0,0.0,72.86,92.1954445729289,2023-04-13 03:00:00+02:00
2451,2451,50.0,0.0,71.12,138.293166859393,2023-04-13 04:00:00+02:00
2452,2452,50.0,0.0,82.5,184.390889145858,2023-04-13 05:00:00+02:00
2453,2453,0.0,0.0,102.06,230.488611432322,2023-04-13 06:00:00+02:00
2454,2454,0.0,50.0,115.04,230.488611432322,2023-04-13 07:00:00+02:00
2455,2455,0.0,50.0,122.15,176.255996977658,2023-04-13 08:00:00+02:00
2456,2456,0.0,41.2182217082845,105.39,122.023382522994,2023-04-13 09:00:00+02:00
2457,2457,50.0,0.0,83.4,77.315943994749,2023-04-13 10:00:00+02:00
2458,2458,50.0,0.0,34.9,123.413666281213,2023-04-13 11:00:00+02:00
2459,2459,50.0,0.0,-4.5,169.511388567678,2023-04-13 12:00:00+02:00
2460,2460,50.0,0.0,-50.0,215.609110854142,2023-04-13 13:00:00+02:00
2461,2461,50.0,0.0,-50.07,261.706833140607,2023-04-13 14:00:00+02:00
2462,2462,50.0,0.0,-50.0,307.804555427071,2023-04-13 15:00:00+02:00
2463,2463,50.0,0.0,-0.9,353.902277713536,2023-04-13 16:00:00+02:00
2464,2464,0.0,0.0,108.1,400.0,2023-04-13 17:00:00+02:00
2465,2465,0.0,0.0,128.1,400.0,2023-04-13 18:00:00+02:00
2466,2466,0.0,50.0,151.0,400.0,2023-04-13 19:00:00+02:00
2467,2467,0.0,50.0,155.2,345.767385545336,2023-04-13 20:00:00+02:00
2468,2468,0.0,50.0,152.0,291.534771090672,2023-04-13 21:00:00+02:00
2469,2469,0.0,50.0,134.04,237.302156636008,2023-04-13 22:00:00+02:00
2470,2470,0.0,0.0,120.1,183.069542181344,2023-04-13 23:00:00+02:00
2471,2471,0.0,0.0,118.09,183.069542181344,2023-04-14 00:00:00+02:00
2472,2472,36.7273196568052,0.0,112.8,183.069542181344,2023-04-14 01:00:00+02:00
2473,2473,0.0,0.0,116.54,216.930457818656,2023-04-14 02:00:00+02:00
2474,2474,0.0,0.0,112.8,216.930457818656,2023-04-14 03:00:00+02:00
2475,2475,0.0,0.0,113.14,216.930457818656,2023-04-14 04:00:00+02:00
2476,2476,0.0,0.0,127.4,216.930457818656,2023-04-14 05:00:00+02:00
2477,2477,0.0,50.0,144.74,216.930457818656,2023-04-14 06:00:00+02:00
2478,2478,0.0,50.0,171.74,162.697843363992,2023-04-14 07:00:00+02:00
2479,2479,0.0,50.0,176.16,108.465228909328,2023-04-14 08:00:00+02:00
2480,2480,0.0,50.0,149.94,54.232614454664,2023-04-14 09:00:00+02:00
2481,2481,44.1176470588235,0.0,107.7,0.0,2023-04-14 10:00:00+02:00
2482,2482,0.0,0.0,109.5,40.674460840998,2023-04-14 11:00:00+02:00
2483,2483,50.0,0.0,104.7,40.674460840998,2023-04-14 12:00:00+02:00
2484,2484,50.0,0.0,101.12,86.7721831274625,2023-04-14 13:00:00+02:00
2485,2485,50.0,0.0,102.6,132.869905413927,2023-04-14 14:00:00+02:00
2486,2486,50.0,0.0,94.4,178.967627700391,2023-04-14 15:00:00+02:00
2487,2487,50.0,0.0,105.16,225.065349986856,2023-04-14 16:00:00+02:00
2488,2488,0.0,0.0,113.4,271.16307227332,2023-04-14 17:00:00+02:00
2489,2489,0.0,50.0,138.16,271.16307227332,2023-04-14 18:00:00+02:00
2490,2490,0.0,50.0,151.69,216.930457818656,2023-04-14 19:00:00+02:00
2491,2491,0.0,50.0,152.42,162.697843363992,2023-04-14 20:00:00+02:00
2492,2492,0.0,50.0,151.0,108.465228909328,2023-04-14 21:00:00+02:00
2493,2493,0.0,50.0,134.73,54.232614454664,2023-04-14 22:00:00+02:00
2494,2494,0.0,0.0,120.29,0.0,2023-04-14 23:00:00+02:00
2495,2495,0.0,0.0,123.9,0.0,2023-04-15 00:00:00+02:00
2496,2496,0.0,0.0,112.0,0.0,2023-04-15 01:00:00+02:00
2497,2497,0.0,0.0,114.38,0.0,2023-04-15 02:00:00+02:00
2498,2498,0.0,0.0,108.0,0.0,2023-04-15 03:00:00+02:00
2499,2499,-0.0,0.0,105.14,0.0,2023-04-15 04:00:00+02:00
2500,2500,-0.0,0.0,103.55,0.0,2023-04-15 05:00:00+02:00
2501,2501,0.0,0.0,105.56,0.0,2023-04-15 06:00:00+02:00
2502,2502,0.0,0.0,104.85,0.0,2023-04-15 07:00:00+02:00
2503,2503,0.0,0.0,106.21,0.0,2023-04-15 08:00:00+02:00
2504,2504,27.9785626961359,0.0,101.1,0.0,2023-04-15 09:00:00+02:00
2505,2505,50.0,0.0,94.92,25.7949602628181,2023-04-15 10:00:00+02:00
2506,2506,50.0,0.0,93.94,71.8926825492825,2023-04-15 11:00:00+02:00
2507,2507,50.0,0.0,77.64,117.990404835747,2023-04-15 12:00:00+02:00
2508,2508,50.0,0.0,15.0,164.088127122211,2023-04-15 13:00:00+02:00
2509,2509,50.0,0.0,0.92,210.185849408676,2023-04-15 14:00:00+02:00
2510,2510,50.0,0.0,61.0,256.28357169514,2023-04-15 15:00:00+02:00
2511,2511,50.0,0.0,72.29,302.381293981605,2023-04-15 16:00:00+02:00
2512,2512,50.0,0.0,98.81,348.479016268069,2023-04-15 17:00:00+02:00
2513,2513,0.0,0.0,112.66,394.576738554534,2023-04-15 18:00:00+02:00
2514,2514,0.0,50.0,132.79,394.576738554534,2023-04-15 19:00:00+02:00
2515,2515,0.0,50.0,134.51,340.34412409987,2023-04-15 20:00:00+02:00
2516,2516,0.0,50.0,127.8,286.111509645206,2023-04-15 21:00:00+02:00
2517,2517,0.0,50.0,127.71,231.878895190541,2023-04-15 22:00:00+02:00
2518,2518,0.0,50.0,119.3,177.646280735877,2023-04-15 23:00:00+02:00
2519,2519,0.0,0.0,111.55,123.413666281213,2023-04-16 00:00:00+02:00
2520,2520,0.0,0.0,103.49,123.413666281213,2023-04-16 01:00:00+02:00
2521,2521,0.0,0.0,102.68,123.413666281213,2023-04-16 02:00:00+02:00
2522,2522,50.0,0.0,101.09,123.413666281213,2023-04-16 03:00:00+02:00
2523,2523,0.0,0.0,102.63,169.511388567678,2023-04-16 04:00:00+02:00
2524,2524,0.0,0.0,103.5,169.511388567678,2023-04-16 05:00:00+02:00
2525,2525,0.0,0.0,103.5,169.511388567678,2023-04-16 06:00:00+02:00
2526,2526,0.0,0.0,103.37,169.511388567678,2023-04-16 07:00:00+02:00
2527,2527,0.0,0.0,110.43,169.511388567678,2023-04-16 08:00:00+02:00
2528,2528,0.0,0.0,114.68,169.511388567678,2023-04-16 09:00:00+02:00
2529,2529,0.0,0.0,111.04,169.511388567678,2023-04-16 10:00:00+02:00
2530,2530,0.0,0.0,107.83,169.511388567678,2023-04-16 11:00:00+02:00
2531,2531,0.0,0.0,104.05,169.511388567678,2023-04-16 12:00:00+02:00
2532,2532,50.0,0.0,98.16,169.511388567678,2023-04-16 13:00:00+02:00
2533,2533,50.0,0.0,94.74,215.609110854142,2023-04-16 14:00:00+02:00
2534,2534,50.0,0.0,94.27,261.706833140607,2023-04-16 15:00:00+02:00
2535,2535,50.0,0.0,96.06,307.804555427071,2023-04-16 16:00:00+02:00
2536,2536,50.0,0.0,101.0,353.902277713536,2023-04-16 17:00:00+02:00
2537,2537,0.0,0.0,115.21,400.0,2023-04-16 18:00:00+02:00
2538,2538,0.0,50.0,132.88,400.0,2023-04-16 19:00:00+02:00
2539,2539,0.0,50.0,140.0,345.767385545336,2023-04-16 20:00:00+02:00
2540,2540,0.0,50.0,135.0,291.534771090672,2023-04-16 21:00:00+02:00
2541,2541,0.0,50.0,129.97,237.302156636008,2023-04-16 22:00:00+02:00
2542,2542,0.0,0.0,125.35,183.069542181344,2023-04-16 23:00:00+02:00
2543,2543,0.0,0.0,114.75,183.069542181344,2023-04-17 00:00:00+02:00
2544,2544,0.0,0.0,111.14,183.069542181344,2023-04-17 01:00:00+02:00
2545,2545,50.0,0.0,108.96,183.069542181344,2023-04-17 02:00:00+02:00
2546,2546,0.0,0.0,110.1,229.167264467808,2023-04-17 03:00:00+02:00
2547,2547,45.55084906857,0.0,110.0,229.167264467808,2023-04-17 04:00:00+02:00
2548,2548,0.0,0.0,114.91,271.16307227332,2023-04-17 05:00:00+02:00
2549,2549,0.0,50.0,140.78,271.16307227332,2023-04-17 06:00:00+02:00
2550,2550,0.0,50.0,178.38,216.930457818656,2023-04-17 07:00:00+02:00
2551,2551,0.0,50.0,199.29,162.697843363992,2023-04-17 08:00:00+02:00
2552,2552,0.0,50.0,162.62,108.465228909328,2023-04-17 09:00:00+02:00
2553,2553,0.0,50.0,135.61,54.232614454664,2023-04-17 10:00:00+02:00
2554,2554,0.0,0.0,117.6,0.0,2023-04-17 11:00:00+02:00
2555,2555,-0.0,0.0,105.13,0.0,2023-04-17 12:00:00+02:00
2556,2556,50.0,0.0,100.92,0.0,2023-04-17 13:00:00+02:00
2557,2557,50.0,0.0,96.99,46.0977222864644,2023-04-17 14:00:00+02:00
2558,2558,50.0,0.0,92.75,92.1954445729289,2023-04-17 15:00:00+02:00
2559,2559,50.0,0.0,96.76,138.293166859393,2023-04-17 16:00:00+02:00
2560,2560,50.0,0.0,100.99,184.390889145858,2023-04-17 17:00:00+02:00
2561,2561,0.0,12.5,122.33,230.488611432322,2023-04-17 18:00:00+02:00
2562,2562,0.0,50.0,143.61,216.930457818656,2023-04-17 19:00:00+02:00
2563,2563,0.0,50.0,142.78,162.697843363992,2023-04-17 20:00:00+02:00
2564,2564,0.0,50.0,134.25,108.465228909328,2023-04-17 21:00:00+02:00
2565,2565,0.0,50.0,122.82,54.232614454664,2023-04-17 22:00:00+02:00
2566,2566,0.0,0.0,109.16,0.0,2023-04-17 23:00:00+02:00
2567,2567,0.0,0.0,105.31,0.0,2023-04-18 00:00:00+02:00
2568,2568,35.2941176470588,0.0,102.07,0.0,2023-04-18 01:00:00+02:00
2569,2569,50.0,0.0,101.1,32.5395686727984,2023-04-18 02:00:00+02:00
2570,2570,50.0,0.0,101.29,78.6372909592629,2023-04-18 03:00:00+02:00
2571,2571,50.0,0.0,100.55,124.735013245727,2023-04-18 04:00:00+02:00
2572,2572,50.0,0.0,101.27,170.832735532192,2023-04-18 05:00:00+02:00
2573,2573,0.0,50.0,127.0,216.930457818656,2023-04-18 06:00:00+02:00
2574,2574,0.0,50.0,140.27,162.697843363992,2023-04-18 07:00:00+02:00
2575,2575,0.0,50.0,154.88,108.465228909328,2023-04-18 08:00:00+02:00
2576,2576,0.0,50.0,133.99,54.232614454664,2023-04-18 09:00:00+02:00
2577,2577,0.0,0.0,106.21,0.0,2023-04-18 10:00:00+02:00
2578,2578,-0.0,0.0,99.59,0.0,2023-04-18 11:00:00+02:00
2579,2579,50.0,0.0,90.08,0.0,2023-04-18 12:00:00+02:00
2580,2580,50.0,0.0,84.0,46.0977222864644,2023-04-18 13:00:00+02:00
2581,2581,50.0,0.0,78.79,92.1954445729289,2023-04-18 14:00:00+02:00
2582,2582,50.0,0.0,77.95,138.293166859393,2023-04-18 15:00:00+02:00
2583,2583,50.0,0.0,79.5,184.390889145858,2023-04-18 16:00:00+02:00
2584,2584,50.0,0.0,94.41,230.488611432322,2023-04-18 17:00:00+02:00
2585,2585,0.0,0.0,108.21,276.586333718787,2023-04-18 18:00:00+02:00
2586,2586,0.0,50.0,130.46,276.586333718787,2023-04-18 19:00:00+02:00
2587,2587,0.0,50.0,139.9,222.353719264123,2023-04-18 20:00:00+02:00
2588,2588,0.0,50.0,134.28,168.121104809459,2023-04-18 21:00:00+02:00
2589,2589,0.0,0.0,105.8,113.888490354795,2023-04-18 22:00:00+02:00
2590,2590,50.0,0.0,96.9,113.888490354795,2023-04-18 23:00:00+02:00
2591,2591,0.0,0.0,102.2,159.986212641259,2023-04-19 00:00:00+02:00
2592,2592,2.94117647058816,0.0,97.54,159.986212641259,2023-04-19 01:00:00+02:00
2593,2593,0.0,0.0,99.92,162.697843363992,2023-04-19 02:00:00+02:00
2594,2594,0.0,0.0,98.95,162.697843363992,2023-04-19 03:00:00+02:00
2595,2595,0.0,0.0,101.33,162.697843363992,2023-04-19 04:00:00+02:00
2596,2596,0.0,0.0,105.87,162.697843363992,2023-04-19 05:00:00+02:00
2597,2597,0.0,50.0,130.0,162.697843363992,2023-04-19 06:00:00+02:00
2598,2598,0.0,50.0,138.94,108.465228909328,2023-04-19 07:00:00+02:00
2599,2599,0.0,50.0,137.0,54.232614454664,2023-04-19 08:00:00+02:00
2600,2600,0.0,0.0,104.1,0.0,2023-04-19 09:00:00+02:00
2601,2601,50.0,0.0,70.0,0.0,2023-04-19 10:00:00+02:00
2602,2602,50.0,0.0,-3.9,46.0977222864644,2023-04-19 11:00:00+02:00
2603,2603,50.0,0.0,-94.79,92.1954445729289,2023-04-19 12:00:00+02:00
2604,2604,50.0,0.0,-194.2,138.293166859393,2023-04-19 13:00:00+02:00
2605,2605,50.0,0.0,-195.41,184.390889145858,2023-04-19 14:00:00+02:00
2606,2606,50.0,0.0,-150.0,230.488611432322,2023-04-19 15:00:00+02:00
2607,2607,50.0,0.0,-30.0,276.586333718787,2023-04-19 16:00:00+02:00
2608,2608,50.0,0.0,66.56,322.684056005251,2023-04-19 17:00:00+02:00
2609,2609,33.8609156373123,0.0,90.97,368.781778291716,2023-04-19 18:00:00+02:00
2610,2610,0.0,50.0,120.11,400.0,2023-04-19 19:00:00+02:00
2611,2611,0.0,50.0,128.38,345.767385545336,2023-04-19 20:00:00+02:00
2612,2612,0.0,50.0,122.82,291.534771090672,2023-04-19 21:00:00+02:00
2613,2613,0.0,0.0,109.9,237.302156636008,2023-04-19 22:00:00+02:00
2614,2614,0.0,0.0,101.66,237.302156636008,2023-04-19 23:00:00+02:00
2615,2615,0.0,0.0,100.19,237.302156636008,2023-04-20 00:00:00+02:00
2616,2616,50.0,0.0,94.35,237.302156636008,2023-04-20 01:00:00+02:00
2617,2617,0.0,0.0,96.76,283.399878922472,2023-04-20 02:00:00+02:00
2618,2618,48.4920255391581,0.0,94.98,283.399878922472,2023-04-20 03:00:00+02:00
2619,2619,0.0,0.0,97.18,328.107317450717,2023-04-20 04:00:00+02:00
2620,2620,0.0,0.0,102.78,328.107317450717,2023-04-20 05:00:00+02:00
2621,2621,0.0,50.0,127.97,328.107317450717,2023-04-20 06:00:00+02:00
2622,2622,0.0,50.0,144.48,273.874702996053,2023-04-20 07:00:00+02:00
2623,2623,0.0,50.0,144.7,219.642088541389,2023-04-20 08:00:00+02:00
2624,2624,0.0,50.0,130.04,165.409474086725,2023-04-20 09:00:00+02:00
2625,2625,0.0,0.0,102.2,111.176859632061,2023-04-20 10:00:00+02:00
2626,2626,0.0,0.0,96.94,111.176859632061,2023-04-20 11:00:00+02:00
2627,2627,50.0,0.0,94.23,111.176859632061,2023-04-20 12:00:00+02:00
2628,2628,50.0,0.0,89.61,157.274581918526,2023-04-20 13:00:00+02:00
2629,2629,50.0,0.0,88.71,203.37230420499,2023-04-20 14:00:00+02:00
2630,2630,50.0,0.0,86.68,249.470026491455,2023-04-20 15:00:00+02:00
2631,2631,50.0,0.0,92.09,295.567748777919,2023-04-20 16:00:00+02:00
2632,2632,0.0,0.0,103.76,341.665471064383,2023-04-20 17:00:00+02:00
2633,2633,0.0,50.0,128.99,341.665471064383,2023-04-20 18:00:00+02:00
2634,2634,0.0,50.0,142.46,287.432856609719,2023-04-20 19:00:00+02:00
2635,2635,0.0,50.0,147.06,233.200242155055,2023-04-20 20:00:00+02:00
2636,2636,0.0,50.0,139.24,178.967627700391,2023-04-20 21:00:00+02:00
2637,2637,0.0,50.0,125.0,124.735013245727,2023-04-20 22:00:00+02:00
2638,2638,0.0,50.0,115.86,70.5023987910632,2023-04-20 23:00:00+02:00
2639,2639,0.0,0.0,104.9,16.2697843363992,2023-04-21 00:00:00+02:00
2640,2640,50.0,0.0,94.92,16.2697843363992,2023-04-21 01:00:00+02:00
2641,2641,0.0,0.0,99.08,62.3675066228636,2023-04-21 02:00:00+02:00
2642,2642,0.0,0.0,98.0,62.3675066228636,2023-04-21 03:00:00+02:00
2643,2643,50.0,0.0,92.6,62.3675066228636,2023-04-21 04:00:00+02:00
2644,2644,0.0,0.0,98.37,108.465228909328,2023-04-21 05:00:00+02:00
2645,2645,0.0,0.0,111.21,108.465228909328,2023-04-21 06:00:00+02:00
2646,2646,0.0,50.0,132.61,108.465228909328,2023-04-21 07:00:00+02:00
2647,2647,0.0,50.0,134.7,54.232614454664,2023-04-21 08:00:00+02:00
2648,2648,0.0,0.0,106.25,0.0,2023-04-21 09:00:00+02:00
2649,2649,0.0,0.0,103.16,0.0,2023-04-21 10:00:00+02:00
2650,2650,50.0,0.0,86.39,0.0,2023-04-21 11:00:00+02:00
2651,2651,50.0,0.0,55.17,46.0977222864644,2023-04-21 12:00:00+02:00
2652,2652,50.0,0.0,44.9,92.1954445729289,2023-04-21 13:00:00+02:00
2653,2653,50.0,0.0,50.0,138.293166859393,2023-04-21 14:00:00+02:00
2654,2654,50.0,0.0,60.0,184.390889145858,2023-04-21 15:00:00+02:00
2655,2655,50.0,0.0,77.23,230.488611432322,2023-04-21 16:00:00+02:00
2656,2656,0.0,0.0,98.0,276.586333718787,2023-04-21 17:00:00+02:00
2657,2657,0.0,50.0,123.0,276.586333718787,2023-04-21 18:00:00+02:00
2658,2658,0.0,50.0,140.61,222.353719264123,2023-04-21 19:00:00+02:00
2659,2659,0.0,50.0,143.95,168.121104809459,2023-04-21 20:00:00+02:00
2660,2660,0.0,50.0,142.67,113.888490354795,2023-04-21 21:00:00+02:00
